imdb_id,date
tt0423853,2004-09-13
tt0100116,1990-04-20
tt0425055,2005-03-10
tt2952602,2014-10-31
tt0087096,1984-02-17
tt3183630,2014-01-17
tt5072406,2016-08-17
tt0442764,2006-12-07
tt1695405,2011-08-10
tt1588170,2010-08-12
tt0184719,2002-02-22
tt6859352,2018-08-24
tt0401233,2004-04-17
tt1056422,2007-12-31
tt0455958,2006-06-09
tt0901487,2008-07-16
tt0354356,2004-09-01
tt0913968,2007-12-12
tt4170344,2016-09-05
tt2165735,2012-11-15
tt0485185,2007-08-08
tt1562450,2010-06-16
tt6333056,2017-07-14
tt1990217,2012-09-28
tt1150947,2008-01-01
tt0086070,1984-01-18
tt3792960,2015-09-02
tt3626442,2014-10-10
tt0120394,1997-04-11
tt2064713,2013-06-27
tt0373445,2005-08-03
tt6572702,2017-08-24
tt0215139,2001-06-14
tt4892682,2015-11-20
tt0239381,2000-10-20
tt0059012,1965-12-22
tt0274711,2002-11-21
tt0388888,2004-05-14
tt0436864,2005-06-01
tt0110857,1994-06-09
tt0237993,2000-05-31
tt1787127,2011-02-18
tt2093109,2012-10-05
tt0444628,2006-09-11
tt1650407,2011-08-19
tt1699518,2017-03-02
tt2051879,2013-06-27
tt0233841,2001-01-31
tt2624412,2014-04-20
tt0292527,2003-08-29
tt0093067,1987-10-30
tt0119784,1997-04-30
tt6046314,2018-09-13
tt5503266,2016-02-24
tt0488478,2007-06-06
tt5952468,2017-06-02
tt6135348,2017-08-23
tt7085054,2018-07-13
tt2806788,2013-06-14
tt2258281,2012-09-12
tt5360996,2018-03-15
tt4298958,2015-05-30
tt1828959,2013-08-07
tt0990404,2007-05-21
tt1003115,2007-01-01
tt2486682,2013-06-07
tt0110722,1994-11-04
tt2710368,2013-09-13
tt1545660,2013-01-21
tt0476991,2008-06-24
tt0091859,1987-05-20
tt0082307,1981-04-22
tt6814080,2017-12-15
tt0840406,2007-11-03
tt1020558,2010-02-15
tt1667150,2011-02-03
tt0060107,1966-12-16
tt0108320,1994-09-02
tt0100389,1990-01-01
tt4653272,2017-05-26
tt0432290,2006-11-17
tt0083906,1983-05-01
tt0120034,1997-03-06
tt2011232,2011-11-07
tt3830162,2015-09-10
tt0308671,2002-06-06
tt0120838,1998-01-01
tt0912590,2007-01-20
tt1787816,2011-06-03
tt7509586,2017-11-24
tt1124052,2009-04-22
tt0838241,2009-06-12
tt1912398,2011-09-09
tt0782867,2007-06-14
tt0416825,2004-06-18
tt5478446,2019-02-15
tt1876373,2012-11-21
tt0831884,2007-09-13
tt1785612,2013-11-29
tt0475169,2005-09-01
tt0109823,1993-10-01
tt0424237,2005-01-26
tt0292508,2001-08-02
tt1598642,2015-08-13
tt5457078,2018-03-30
tt2309961,2014-04-04
tt3652526,2016-02-18
tt4936064,2015-09-04
tt8973144,2019-05-31
tt4935480,2015-09-11
tt0424025,2005-10-22
tt1433905,2009-10-16
tt4008606,2014-11-25
tt1279083,2008-09-05
tt0388139,2004-09-12
tt6433456,2018-09-14
tt0396223,2004-10-30
tt1894561,2012-05-25
tt0240980,2002-09-12
tt0498097,2006-09-07
tt1440732,2012-03-09
tt1529572,2010-09-10
tt0048308,1955-12-23
tt2554648,2013-08-16
tt0280424,2001-03-08
tt4379728,2016-06-02
tt0457308,2006-01-10
tt9825006,2019-03-01
tt0341549,2002-08-18
tt8306634,2018-05-25
tt3704416,2015-08-21
tt0472200,2006-04-24
tt3997238,2015-07-10
tt5066818,2016-08-26
tt7962598,2018-02-01
tt0275408,2001-01-01
tt3278330,2015-05-14
tt8758548,2018-10-05
tt0417189,2005-05-16
tt6241872,2018-06-22
tt0879843,2007-09-21
tt0094907,1988-04-06
tt1523483,2010-08-22
tt3222852,2016-09-15
tt0173910,1999-11-11
tt7158582,2018-03-15
tt0096926,1989-09-15
tt7520286,2018-09-05
tt0156096,1999-09-01
tt0469589,2005-05-19
tt0342316,2003-09-06
tt1934269,2012-05-16
tt6578572,2017-11-04
tt1754546,2012-08-13
tt0046521,1953-08-26
tt0119237,1997-10-17
tt0997246,2008-10-01
tt1931388,2012-11-28
tt0292066,2001-05-18
tt0106353,1993-12-03
tt3576084,2014-06-26
tt1398949,2011-04-06
tt0428649,2005-10-14
tt3146022,2020-01-17
tt1049405,2008-10-29
tt8119752,2018-03-28
tt0406038,2005-10-14
tt0912599,2007-11-09
tt4104354,2016-01-15
tt0189173,1999-02-14
tt0290823,2001-01-01
tt0102898,1991-08-28
tt0240912,2000-10-29
tt0104377,1992-09-11
tt1226232,2009-01-17
tt0898897,2006-08-31
tt7075594,2017-07-01
tt6456222,2018-02-16
tt0213682,1999-12-18
tt1362518,2010-11-24
tt0218379,2000-09-07
tt0389328,2007-04-28
tt0436039,2005-10-23
tt0371683,2004-03-12
tt5883570,2018-11-02
tt1078188,2007-10-28
tt1161418,2009-09-30
tt1605777,2011-11-16
tt1148165,2009-08-09
tt5952382,2017-05-19
tt5664676,2017-08-04
tt4353996,2016-09-29
tt3722118,2014-10-31
tt0220095,1999-10-29
tt0119209,1997-01-19
tt3110770,2015-03-06
tt0089374,1985-12-14
tt2387513,2013-09-09
tt6905402,2018-01-22
tt2062961,2012-05-18
tt4726636,2016-05-13
tt0106307,1993-01-06
tt6634646,2018-01-19
tt7156436,2018-12-26
tt4428814,2015-03-16
tt0814666,2006-06-21
tt2014351,2013-10-25
tt1038913,2008-10-01
tt1391092,2010-03-12
tt1065332,2008-09-17
tt1767372,2015-04-22
tt0887732,2007-09-12
tt0096755,1989-10-21
tt1133989,2008-03-07
tt3781762,2015-04-17
tt3054798,2015-08-13
tt0405866,2004-11-17
tt0470869,2005-12-09
tt0390632,2004-05-28
tt3263996,2014-10-10
tt2207006,2012-07-13
tt6904272,2018-09-19
tt1236371,2010-10-20
tt0082269,1981-03-11
tt1650058,2011-04-30
tt0224578,2000-05-24
tt1379182,2009-06-01
tt1560987,2017-02-03
tt1144539,2009-01-01
tt2125423,2011-11-23
tt6452332,2017-05-19
tt0964539,2008-04-11
tt0080406,1980-11-07
tt7204348,2018-08-09
tt2323836,2013-08-31
tt0138279,1999-01-29
tt1210039,2010-02-01
tt5446858,2016-07-08
tt0210382,2000-09-25
tt3521134,2014-08-30
tt0988102,2007-09-09
tt0120383,1997-05-02
tt6763252,2017-09-21
tt0913958,2007-10-26
tt1235189,2010-06-17
tt3318750,2014-09-08
tt3906082,2018-04-22
tt0838247,2009-11-07
tt0088135,1983-12-01
tt1776086,2013-11-22
tt4273886,2015-08-20
tt4374460,2015-03-06
tt5974388,2016-11-25
tt0923811,2007-09-01
tt0380817,2006-02-07
tt1188983,2009-02-25
tt0104033,1993-08-27
tt0116953,1996-11-08
tt2098628,2012-11-07
tt0156794,1998-10-23
tt0162662,1999-01-22
tt0398835,2004-02-27
tt4621872,2016-05-17
tt3263520,2014-06-13
tt0314062,2003-06-20
tt0117582,1996-11-08
tt3282712,2016-10-09
tt2063666,2012-09-07
tt0119506,1997-11-21
tt1670994,2014-12-12
tt0318780,2002-12-18
tt1403988,2010-09-10
tt1326900,2009-07-19
tt0143874,1998-12-04
tt0301978,2002-05-20
tt9600932,2019-03-29
tt2290151,2013-07-03
tt5275884,2017-12-01
tt6449336,2017-10-21
tt9409854,2018-12-21
tt1112115,2007-10-12
tt0780046,2007-09-09
tt2104994,2012-05-11
tt0287963,2002-10-16
tt0390159,2003-12-25
tt1374992,2012-09-27
tt0227671,2008-10-14
tt0382806,2005-03-03
tt1172570,2008-10-09
tt1349451,2011-09-03
tt5129818,2016-03-10
tt9352780,2019-02-07
tt0249538,2000-09-09
tt6399158,2017-02-09
tt1051981,2008-11-06
tt1086340,2007-10-25
tt0910559,2008-03-05
tt2139919,2012-09-23
tt0996605,2007-05-23
tt3824412,2015-05-29
tt1122836,2009-04-03
tt0806203,2009-09-04
tt6958212,2018-01-25
tt0188674,1999-06-04
tt0245573,2002-01-11
tt0260746,2001-10-11
tt7607940,2018-10-19
tt7108976,2018-02-08
tt0060304,1967-03-17
tt6313378,2017-08-17
tt4935158,2015-09-09
tt0262911,2002-04-19
tt0446747,2005-03-01
tt0113107,1995-11-22
tt7881542,2018-08-24
tt0334416,2002-09-09
tt3696086,2014-10-01
tt0799916,2006-01-01
tt0469966,2007-01-01
tt0291988,2002-10-24
tt0273048,2003-09-04
tt0108260,1993-09-14
tt1176251,2008-09-09
tt3730510,2015-06-12
tt2141751,2014-08-22
tt1276105,2010-01-29
tt0758732,2007-02-02
tt1220888,2010-01-14
tt5687040,2017-05-17
tt6851066,2018-05-11
tt2866360,2013-09-19
tt0114592,1995-06-08
tt0206367,2001-05-11
tt0785035,2008-12-04
tt1839654,2012-07-06
tt0308772,2002-09-13
tt6738136,2017-09-23
tt1204773,2009-03-26
tt7681868,2019-03-19
tt1334510,2009-06-26
tt0478262,2007-09-14
tt5375040,2016-09-09
tt5116410,2016-03-13
tt5420886,2017-01-21
tt2007360,2013-07-17
tt1845804,2011-11-04
tt1951166,2012-11-14
tt5278832,2015-12-25
tt0093354,1988-04-29
tt1134854,2010-05-06
tt3214286,2014-11-09
tt9225192,2018-11-22
tt9490414,2018-12-29
tt2287170,2015-03-27
tt1702014,2014-03-28
tt4207112,2017-03-16
tt0289176,2003-11-17
tt4288636,2015-01-23
tt1152822,2010-10-01
tt1736633,2011-08-31
tt3578504,2014-05-30
tt1172994,2009-04-25
tt4337072,2015-06-20
tt1196956,2013-09-09
tt1354687,2009-01-01
tt3894190,2014-10-01
tt0314006,2003-04-24
tt0220596,2000-03-02
tt2367996,2012-08-31
tt2933292,2014-03-07
tt0108366,1993-01-12
tt0168449,1998-09-11
tt5495792,2017-12-21
tt1247662,2009-04-25
tt2184331,2012-02-15
tt1181614,2011-09-05
tt0341569,2005-06-01
tt1770734,2012-02-12
tt0126261,1999-06-04
tt0217019,2000-08-23
tt0055572,1961-09-06
tt1612774,2010-07-09
tt2105044,2012-07-28
tt7542576,2018-09-28
tt2010939,2013-05-08
tt1680045,2012-07-25
tt0098158,1989-11-02
tt1600435,2011-06-03
tt1484522,2010-01-01
tt1524095,2010-11-05
tt1361835,2010-08-13
tt1555149,2010-10-08
tt2016940,2013-07-04
tt0359045,2004-09-15
tt4937156,2015-09-12
tt1221141,2008-08-21
tt1280011,2009-09-04
tt6398666,2016-12-30
tt0074851,1976-03-18
tt0096241,1988-01-22
tt1924396,2013-01-01
tt0114534,1995-09-15
tt1006904,2008-01-01
tt0104774,1992-04-09
tt7984826,2018-11-29
tt1294688,2010-05-11
tt0130019,1997-01-21
tt1202579,2008-07-12
tt0056801,1963-02-14
tt0170705,1998-09-16
tt0337632,2002-10-11
tt0192657,1999-02-13
tt0120747,1998-05-08
tt4514646,2017-03-03
tt5729246,2016-07-06
tt5706568,2016-05-03
tt8367080,2018-05-01
tt0367631,2004-01-21
tt0281364,2001-10-31
tt2187115,2013-03-08
tt0364930,2003-09-09
tt0236576,2000-01-22
tt6150238,2017-04-26
tt6352548,2017-09-08
tt1907639,2012-06-01
tt1319722,2010-07-22
tt0052893,1959-06-10
tt0417385,2005-09-11
tt0493421,2008-09-12
tt5011290,2016-07-08
tt0424359,1974-01-01
tt0286476,2001-09-27
tt1262046,2008-01-01
tt0346094,2002-12-20
tt2534634,2015-03-13
tt0446298,2006-04-26
tt0071219,1973-10-31
tt0052698,1960-03-23
tt0060647,1966-12-03
tt0216625,2000-11-15
tt0098330,1989-01-01
tt0303356,2002-01-11
tt0911024,2008-09-03
tt0086876,1985-03-29
tt1618447,2011-07-04
tt0420206,2004-09-02
tt6485776,2018-02-14
tt5749596,2018-10-11
tt8956390,2018-10-26
tt0193253,1999-11-17
tt2027064,2013-09-12
tt0361625,2004-07-16
tt0492447,2006-10-08
tt1220220,2009-01-21
tt5827212,2017-10-18
tt0424885,2004-10-22
tt0103838,1991-12-25
tt1242432,2010-06-17
tt0490579,2007-08-24
tt4275958,2018-03-15
tt0291341,2001-12-26
tt0273253,2001-09-07
tt4819560,2015-09-30
tt0118015,1996-11-06
tt1740799,2011-10-28
tt0107199,1994-04-15
tt1179947,2010-04-10
tt2390237,2014-02-14
tt0381429,2004-06-19
tt2063008,2011-11-30
tt1829012,2012-09-07
tt0144801,1998-09-23
tt0422950,2004-08-12
tt0044103,1951-04-04
tt0418460,2004-11-12
tt1023449,2007-02-01
tt0110473,1995-02-03
tt0062873,1967-03-08
tt1037228,2008-05-17
tt0809407,2006-09-29
tt3625220,2015-01-30
tt0100606,1990-05-11
tt0089126,1985-01-25
tt4158876,2016-09-09
tt3652862,2016-08-19
tt1686042,2013-03-04
tt3993894,2015-08-26
tt5729348,2017-09-07
tt1791500,2011-04-08
tt1365050,2015-09-11
tt7966920,2018-07-11
tt6817202,2017-04-26
tt1389098,2018-04-22
tt4372736,2017-09-15
tt6087434,2019-06-07
tt0454084,2006-07-28
tt7089882,2019-04-19
tt2004271,2013-04-26
tt6333058,2017-10-04
tt0104567,1991-08-18
tt0090092,1986-01-01
tt1202203,2008-11-07
tt5696326,2018-08-17
tt2630916,2014-09-19
tt1223082,2009-01-01
tt1185405,2009-03-30
tt2458876,2014-10-14
tt0110115,1994-10-14
tt1999987,2013-01-18
tt0107920,1993-09-09
tt0492481,2006-01-01
tt1157720,2007-11-13
tt2014346,2013-01-22
tt1237838,2009-08-28
tt6410564,2017-09-09
tt1531901,2012-09-09
tt1167660,2009-04-14
tt0334725,2004-04-23
tt0841084,2006-09-11
tt1003116,2007-09-14
tt0167423,1999-12-10
tt6720618,2018-03-29
tt6977218,2019-05-24
tt1196134,2010-01-08
tt1322313,2015-05-22
tt0758764,2008-02-29
tt2035630,2012-11-09
tt0949564,2006-09-21
tt2581244,2014-08-15
tt2677816,2013-04-05
tt1433001,2009-05-30
tt3268030,2014-05-09
tt2992146,2013-09-27
tt0362129,2004-01-01
tt0416331,2004-12-31
tt1356763,2011-04-29
tt4911996,2016-07-07
tt0221838,2000-01-01
tt0772153,2006-01-01
tt0339806,2003-04-29
tt0943512,2007-05-10
tt0790769,2006-10-03
tt7475540,2018-11-16
tt0422249,2003-01-11
tt0268401,2000-11-17
tt0277941,2003-03-22
tt8108200,2019-03-01
tt4365518,2016-01-25
tt0412637,2007-07-04
tt8331988,2019-03-25
tt0487419,2007-12-24
tt4063314,2014-11-27
tt2073029,2012-01-01
tt0127247,1997-10-14
tt1172047,2011-11-25
tt5278462,2016-01-22
tt1649433,2010-04-23
tt0056846,1963-03-01
tt2901548,2013-07-19
tt0111102,1994-09-30
tt0306228,2004-05-24
tt0760160,2006-11-09
tt0401420,2005-01-01
tt1542852,2010-05-06
tt7336572,2018-08-16
tt0869977,2007-05-17
tt8489090,2018-06-21
tt1846472,2012-09-02
tt0108569,1993-08-20
tt7692966,2019-01-11
tt0099250,1990-05-16
tt0192194,1999-09-07
tt0468442,2006-10-18
tt0365686,2005-09-11
tt3859310,2017-10-06
tt0264802,2000-10-06
tt8228538,2019-06-07
tt3106868,2013-10-11
tt6010020,2017-05-31
tt0107824,1993-04-30
tt2936174,2013-09-08
tt9185816,2019-05-24
tt0829432,2008-02-15
tt0779982,2006-09-09
tt3946960,2017-02-03
tt5468886,1984-09-29
tt6002232,2018-02-07
tt1600207,2011-09-07
tt0816545,2007-06-25
tt0119987,1998-02-27
tt0090559,1986-03-07
tt0099594,1990-06-20
tt0772200,2007-01-01
tt5989220,2018-03-07
tt0108906,1994-11-23
tt1339161,2010-02-14
tt0221794,1999-11-06
tt0499603,2006-09-11
tt0805570,2008-08-07
tt0374330,2003-09-23
tt0462579,2007-05-04
tt0065234,1969-02-26
tt3740778,2015-11-05
tt6067462,2016-09-16
tt0278522,2001-04-13
tt0306432,2002-01-11
tt0054821,1962-12-13
tt2420006,2013-01-31
tt1164092,2008-06-17
tt3606888,2016-11-04
tt0207998,1999-01-01
tt0095276,1988-05-20
tt5687334,2017-06-24
tt0317640,2003-01-01
tt0870122,2008-01-01
tt2052015,2014-05-02
tt0113542,1996-09-06
tt5129682,2016-10-21
tt0091670,1986-05-14
tt0245171,2001-01-01
tt1426378,2009-12-23
tt0216569,1999-10-01
tt0975684,2008-07-11
tt0209037,2000-04-12
tt0415932,2005-05-11
tt1650537,2011-10-28
tt1356790,2013-03-09
tt6238896,2017-08-04
tt0427276,2004-05-30
tt0265803,2003-11-14
tt2309021,2013-09-27
tt2400336,2012-10-19
tt2205697,2012-09-09
tt0120213,1998-01-23
tt0362506,2004-02-26
tt5540188,2017-07-12
tt1474276,2009-08-01
tt1159961,2009-09-05
tt0463486,2006-02-16
tt7983890,2019-09-06
tt3687186,2015-05-29
tt0456149,2005-05-17
tt0120263,2000-10-06
tt0768218,2008-01-20
tt1292703,2008-11-28
tt0804529,2008-12-10
tt6509058,2018-06-08
tt0374783,2004-02-20
tt0389361,2003-01-01
tt6144092,2017-08-11
tt3121332,2015-02-08
tt0124115,1997-12-17
tt0783608,2007-02-13
tt2072987,2012-09-28
tt0765460,2007-05-08
tt0405357,2005-10-14
tt2263058,2012-08-11
tt5431284,2019-03-01
tt0374089,2005-07-17
tt1282046,2014-01-01
tt6451304,2018-01-12
tt0160184,2002-01-04
tt7875464,2018-03-15
tt0487273,2007-03-07
tt1594562,2011-08-18
tt0342735,2005-05-16
tt0079010,1979-02-23
tt0083701,1982-11-16
tt0887745,2007-11-16
tt3397160,2016-06-02
tt3891218,2015-01-22
tt6157600,2016-11-25
tt0787500,2007-09-09
tt0113952,1995-08-23
tt0091173,1986-09-12
tt5092380,2018-04-04
tt0119242,1997-05-04
tt5540992,2018-07-13
tt3740066,2017-09-06
tt0119305,1998-04-17
tt0372806,2004-04-28
tt0991167,2007-01-01
tt2766104,2018-04-12
tt1153690,2008-01-19
tt0178642,2001-02-23
tt0792986,2008-01-01
tt0284491,2001-11-30
tt1247644,2009-03-14
tt8075202,2018-12-26
tt0439817,2005-10-08
tt1541666,2011-04-01
tt0420251,2004-08-20
tt0327753,2002-09-20
tt1533013,2010-09-12
tt5310090,2016-01-28
tt1667905,2011-09-27
tt0859765,2007-05-02
tt0225196,2000-01-16
tt3144098,2013-11-05
tt0300620,2002-05-14
tt0838233,2007-09-25
tt6418778,2019-03-29
tt6643972,2019-03-19
tt5818818,2017-03-09
tt1990352,2012-03-28
tt0161216,2000-08-18
tt0096769,1989-11-03
tt0332381,2002-09-13
tt7235016,2018-01-01
tt0119819,1997-01-01
tt0775543,2010-12-03
tt1040007,2008-08-01
tt3326366,2014-01-18
tt7180544,2018-01-12
tt0096911,1989-02-24
tt1728196,2011-10-15
tt2659190,2013-04-10
tt0152176,1998-04-18
tt0269217,2000-10-05
tt0218182,2000-12-22
tt5269396,2016-12-02
tt6702308,2018-09-14
tt6985200,2018-01-17
tt4853154,2017-04-10
tt1609479,2014-03-14
tt1763264,2013-03-09
tt0349416,2004-10-15
tt0353014,2003-07-17
tt0414344,2005-09-30
tt5584796,2017-10-04
tt1020936,2007-06-21
tt3884528,2015-06-26
tt0402406,2004-03-23
tt9742422,2019-04-30
tt3672840,2015-02-19
tt1010046,2007-03-03
tt1711484,2011-05-18
tt0109226,1994-01-01
tt0148103,1999-02-12
tt0164221,1999-07-02
tt6079976,2017-03-25
tt5609734,2017-04-06
tt0366943,2003-05-17
tt4228294,2015-05-21
tt1295068,2008-08-29
tt5991974,2017-10-06
tt5710688,2017-11-10
tt4061944,2017-10-13
tt0120861,1999-01-22
tt7186092,2017-10-12
tt3044244,2014-05-22
tt1663660,2011-12-14
tt0339579,2002-08-31
tt0287986,2001-09-26
tt0411702,2004-08-05
tt1568328,2009-11-24
tt5173032,2017-04-28
tt1846487,2012-05-04
tt1683526,2011-04-24
tt5557976,2016-04-30
tt0409838,2005-01-20
tt0277622,2001-09-11
tt8269552,2018-06-06
tt0835034,2008-03-28
tt2275629,2019-03-01
tt0120210,1998-06-12
tt0464184,2006-03-29
tt2430104,2013-09-20
tt0465407,2007-08-24
tt0174885,1999-08-03
tt0398963,2004-01-01
tt8427036,2018-10-12
tt0055082,1961-09-21
tt2120152,2012-01-20
tt2073520,2012-01-30
tt5097070,2016-09-16
tt3340446,2019-01-17
tt3823098,2018-05-25
tt0290249,2003-05-09
tt5265702,2015-12-11
tt0045274,1952-01-20
tt2205591,2012-01-13
tt0063152,1968-04-24
tt1068634,2007-09-11
tt0246592,2002-09-12
tt1550481,2010-11-19
tt0375785,2006-10-21
tt0381392,2004-05-19
tt0799915,2006-03-09
tt0108395,1994-10-07
tt0174732,2001-01-01
tt0376543,2006-01-04
tt1213926,2008-12-31
tt0461804,2005-06-11
tt0109839,1994-06-22
tt1496005,2010-05-23
tt0217287,2000-06-21
tt1122775,2009-01-19
tt5275866,2016-01-21
tt0117350,1998-05-15
tt0289054,2001-11-03
tt0110168,1994-09-23
tt0387055,2005-05-15
tt7645502,2018-10-13
tt5942864,2018-11-22
tt0459242,2005-05-12
tt0275688,2001-09-13
tt2247432,2013-11-08
tt1820488,2012-02-17
tt1710469,2013-01-01
tt0386741,2006-03-16
tt0479044,2008-01-01
tt0108069,1993-12-10
tt1606384,2011-12-21
tt0291172,2002-05-23
tt6522668,2018-11-28
tt0428303,2005-03-12
tt0995061,2008-01-01
tt0252684,2001-01-27
tt1151359,2009-09-13
tt3913194,2017-05-31
tt0117056,1997-04-01
tt0391483,2004-05-13
tt0874423,2007-01-20
tt2651724,2018-02-02
tt0445953,2008-09-06
tt0167925,1998-09-14
tt0342300,2003-10-03
tt0240122,2001-09-01
tt7592758,2018-01-05
tt1806777,2012-01-27
tt0239507,2000-10-18
tt0892904,2009-05-31
tt1582248,2011-09-23
tt1634121,2011-09-12
tt0437857,2006-10-13
tt0402057,2005-09-14
tt5538568,2016-09-11
tt1534075,2011-10-27
tt1680136,2010-12-16
tt1600524,2010-05-16
tt2397535,2014-08-28
tt7260048,2018-03-30
tt3498950,2014-03-11
tt4329394,2017-04-07
tt7689956,2018-01-23
tt1506940,2010-10-08
tt2555268,2014-01-17
tt8099236,2019-01-25
tt1542411,2010-10-08
tt0047821,1955-11-18
tt1235187,2018-09-14
tt2358456,2015-05-06
tt0096978,1989-05-15
tt0217355,2001-10-10
tt2152198,2012-09-07
tt6223806,2017-09-06
tt1124377,2009-04-02
tt1263682,2008-03-29
tt2192016,2014-07-17
tt0809439,2007-10-10
tt2112152,2012-10-12
tt6547044,2019-06-14
tt1540068,2010-01-20
tt7999770,2018-02-02
tt0411705,2004-07-16
tt1439558,2016-09-02
tt1285252,2008-10-01
tt5644726,2016-05-04
tt3672742,2015-08-14
tt0758786,2007-05-21
tt2324384,2013-07-03
tt0410764,2005-09-09
tt0057869,1964-08-05
tt1992193,2013-06-12
tt0469897,2006-01-01
tt9845398,2019-08-16
tt0234988,2000-08-30
tt1667310,2012-11-08
tt0109529,1995-03-10
tt0379577,2003-11-21
tt1433099,2010-03-26
tt0841992,2006-04-06
tt0175777,1999-06-11
tt0276501,2001-02-17
tt4092774,2015-04-11
tt0451135,2006-01-01
tt0122906,1998-06-24
tt0127319,1998-08-08
tt0160905,2002-04-19
tt1533749,2011-01-20
tt0937237,2007-01-01
tt0439774,2006-01-20
tt6340090,2017-05-18
tt4936398,2018-06-01
tt6842752,2017-10-06
tt0304704,2001-09-28
tt3210388,2014-01-18
tt0233418,2003-01-08
tt0451966,2005-03-11
tt0156757,2000-04-04
tt0903627,2008-02-09
tt1157620,2008-01-25
tt1152840,2010-05-14
tt0458367,2006-01-23
tt0168446,2000-07-05
tt1342403,2009-03-05
tt1831609,2011-01-11
tt0305178,2003-12-31
tt0039631,1947-04-11
tt1190537,2008-05-09
tt2119463,2013-10-02
tt5061162,2016-07-21
tt2570858,2014-10-18
tt0404163,2006-03-01
tt1225296,2008-06-24
tt0245479,2002-06-15
tt2102502,2013-09-17
tt7046524,2018-09-19
tt0436727,2005-02-27
tt0116920,1996-08-18
tt0317234,2002-05-10
tt2172985,2013-09-11
tt8844204,2019-04-17
tt0423176,2004-09-01
tt1311075,2011-03-04
tt3142232,2014-05-23
tt3882000,2015-07-08
tt8749146,2018-09-07
tt2511670,2013-10-03
tt0769508,2006-10-04
tt0380689,2003-10-02
tt0111048,1994-09-15
tt1433207,2011-01-01
tt5446610,2016-02-11
tt0042192,1950-10-06
tt0794374,2006-05-18
tt0109593,1995-06-09
tt0800205,2007-03-10
tt3277624,2016-03-11
tt0810988,2007-01-21
tt6566400,2017-05-19
tt1533117,2010-12-20
tt0855895,2007-02-21
tt1694015,2010-11-08
tt1393746,2010-07-22
tt2294917,2012-10-24
tt0248190,2001-05-12
tt4449576,2015-04-21
tt1674785,2015-01-25
tt0790623,2007-09-07
tt0840019,2006-09-01
tt3853830,2017-03-31
tt1590013,2012-12-07
tt1423455,2009-09-25
tt0377088,2004-05-15
tt1734477,2010-11-22
tt0297389,2004-05-08
tt1703049,2010-04-02
tt0110480,1995-11-10
tt4000670,2016-11-25
tt3859272,2017-10-20
tt0984175,2007-11-15
tt3608930,2016-10-21
tt0116928,1996-05-10
tt1787725,2011-06-22
tt8307082,2018-08-29
tt2023690,2012-11-30
tt0446676,2008-01-29
tt1723120,2010-09-10
tt1502396,2010-02-01
tt4442604,2017-03-03
tt0324197,2003-08-28
tt4819544,2015-07-24
tt3900206,2014-10-10
tt2005153,2012-09-21
tt0181618,1999-10-06
tt7950334,2019-06-26
tt2752200,2013-08-20
tt0108135,1993-01-28
tt7690016,2018-08-03
tt0071615,1973-05-01
tt0330775,2002-07-24
tt0226935,2002-04-19
tt0483578,2006-12-01
tt0070917,1973-12-01
tt0402595,2004-02-06
tt1995341,2013-04-12
tt0353818,2003-04-30
tt0110169,1994-08-26
tt0387037,2005-04-22
tt2932606,2013-10-10
tt1172957,2011-05-13
tt0466816,2007-02-16
tt0351461,2003-02-28
tt6388074,2018-10-26
tt2394063,2016-03-25
tt1224153,2008-08-28
tt1418702,2011-09-23
tt1143155,2009-08-27
tt1262863,2008-09-26
tt0160672,1999-10-17
tt2190367,2012-02-01
tt0044741,1952-10-09
tt3955894,2015-10-20
tt1746153,2011-07-01
tt2281267,2012-03-01
tt0841925,2007-10-02
tt1894476,2013-09-10
tt4161074,2016-05-27
tt0283323,2002-04-26
tt2490326,2014-10-10
tt5821256,2017-09-15
tt0120753,2000-02-09
tt1517177,2010-12-23
tt0119534,1998-10-23
tt2510028,2014-07-31
tt2207050,2013-01-16
tt5198670,2018-04-06
tt6159518,2017-01-22
tt4351548,2017-03-31
tt2524674,2013-08-22
tt5432624,2016-03-11
tt5597408,2016-04-13
tt2389182,2013-03-08
tt1157705,2008-01-18
tt0186719,2000-03-12
tt0099136,1990-08-31
tt2463288,2014-05-02
tt0081334,1980-09-09
tt1931470,2011-08-31
tt2489734,2013-08-23
tt0175159,1999-07-02
tt4378628,2018-03-09
tt0339638,2003-03-11
tt2014338,2012-08-19
tt0762117,2006-03-10
tt0384683,2008-08-08
tt0420509,2005-09-15
tt2518370,2014-11-14
tt2552316,2012-08-04
tt0804507,2007-09-06
tt3640682,2015-10-23
tt0348354,2003-08-20
tt0457940,2005-12-02
tt0107492,1994-09-23
tt1780762,2012-09-12
tt6884200,2018-06-01
tt0053459,1960-01-11
tt1437357,2011-09-08
tt5755280,2018-08-31
tt8236398,2018-11-02
tt1798243,2014-10-17
tt0361668,2003-07-11
tt0903943,2008-05-19
tt0332605,2002-12-06
tt0307351,2003-01-20
tt0056883,1963-09-24
tt0430745,2004-01-01
tt5598206,2016-09-14
tt1954315,2013-05-13
tt3208026,2018-09-05
tt0308672,2002-01-14
tt5436228,2018-04-25
tt1067733,2008-09-12
tt2459022,2012-12-12
tt0889134,2008-06-27
tt0271604,2001-01-19
tt6764122,2017-05-04
tt2292959,2013-07-29
tt0995868,2016-05-06
tt0113234,1995-12-01
tt0322725,2002-09-06
tt0139951,1998-01-01
tt0177746,1999-09-12
tt1609113,2011-07-08
