imdb_id,title,year,director,production_co,rank,budget_usd,us_gross,revenue,popular
tt1095174,New in Town,2009,Jonas Elmer,Lionsgate,11787,8000000.0,17000000.0,9000000.0,False
tt0337917,Catch That Kid,2004,Bart Freundlich,Fox 2000 Pictures,11884,12000000.0,17000000.0,5000000.0,False
tt0109297,Blink,1993,Michael Apted,New Line Cinema,20508,11000000.0,17000000.0,6000000.0,False
tt1859650,To Rome with Love,2012,Woody Allen,Medusa Film,7711,18212984.786800943,17000000.0,-1212984.7868009433,False
tt0100814,Tremors,1990,Ron Underwood,Universal Pictures,1745,11000000.0,17000000.0,6000000.0,True
tt0488658,Unaccompanied Minors,2006,Paul Feig,Warner Bros.,19415,25000000.0,17000000.0,-8000000.0,False
tt0139668,True Crime,1999,Clint Eastwood,Warner Bros.,11962,55000000.0,17000000.0,-38000000.0,False
tt6348138,Missing Link,2019,Chris Butler,Annapurna Pictures,2116,100000000.0,17000000.0,-83000000.0,True
tt0080736,The Final Countdown,1980,Don Taylor,Bryna Productions,7656,12000000.0,17000000.0,5000000.0,False
tt0104073,Deep Cover,1992,Bill Duke,Image Organization,12695,8000000.0,17000000.0,9000000.0,False
tt0158811,Muppets from Space,1999,Tim Hill,Jim Henson Pictures,16814,24000000.0,17000000.0,-7000000.0,False
tt0103893,Buffy the Vampire Slayer,1992,Fran Rubel Kuzui,Twentieth Century Fox,4130,7000000.0,17000000.0,10000000.0,False
tt0457528,Wild Safari - A South African Adventure,2005,Ben Stassen,nWave Pictures,331003,4500000.0,17000000.0,12500000.0,False
tt0086946,Beat Street,1984,Stan Lathan,Orion Pictures,17218,9500000.0,17000000.0,7500000.0,False
tt0107091,Heart and Souls,1993,Ron Underwood,Universal Pictures,10330,25000000.0,17000000.0,-8000000.0,False
tt0120318,That Old Feeling,1997,Carl Reiner,All Girl Productions,27533,35000000.0,17000000.0,-18000000.0,False
tt0098320,Shocker,1989,Wes Craven,Alive Films,9188,5000000.0,17000000.0,12000000.0,False
tt0380623,The Perfect Man,2005,Mark Rosman,Universal Pictures,11247,10000000.0,17000000.0,7000000.0,False
tt0218922,Original Sin,2001,Michael Cristofer,Metro-Goldwyn-Mayer (MGM),5048,42000000.0,17000000.0,-25000000.0,False
tt0120662,Eye of the Beholder,1999,Stephan Elliott,Ambridge Film Partnership,17829,35000000.0,17000000.0,-18000000.0,False
tt0117951,Trainspotting,1996,Danny Boyle,Channel Four Films,1369,3500000.0,16000000.0,12500000.0,True
tt0111400,Terminal Velocity,1994,Deran Sarafian,Hollywood Pictures,19499,50000000.0,16000000.0,-34000000.0,False
tt0086346,Spacehunter: Adventures in the Forbidden Zone,1983,Lamont Johnson,Columbia Pictures,13350,14000000.0,16000000.0,2000000.0,False
tt0455960,The Hitcher,2007,Dave Meyers,Focus Features,11036,10000000.0,16000000.0,6000000.0,False
tt2328900,Mary Queen of Scots,2018,Josie Rourke,Focus Features,1120,25000000.0,16000000.0,-9000000.0,True
tt0110557,Monkey Trouble,1994,Franco Amurri,New Line Cinema,15135,-1.0,16000000.0,,False
tt3660770,Monkey Kingdom,2015,Mark Linfield,Unknown,43563,-1.0,16000000.0,,False
tt0078902,Breaking Away,1979,Peter Yates,Twentieth Century Fox,9613,2300000.0,16000000.0,13700000.0,False
tt0076451,"New York, New York",1977,Martin Scorsese,Chartoff-Winkler Productions,9430,14000000.0,16000000.0,2000000.0,False
tt0414055,Elizabeth: The Golden Age,2007,Shekhar Kapur,Universal Pictures,4004,55000000.0,16000000.0,-39000000.0,False
tt1560747,The Master,2012,Paul Thomas Anderson,The Weinstein Company,1072,32000000.0,16000000.0,-16000000.0,True
tt4103724,Forever My Girl,2018,Bethany Ashton Wolf,LD Entertainment,5046,3500000.0,16000000.0,12500000.0,False
tt0101698,Defending Your Life,1991,Albert Brooks,Geffen Pictures,10203,-1.0,16000000.0,,False
tt0034167,Sergeant York,1941,Howard Hawks,Warner Bros.,15145,1400000.0,16000000.0,14600000.0,False
tt0283139,White Oleander,2002,Peter Kosminsky,Warner Bros.,7413,16000000.0,16000000.0,0.0,False
tt0092710,Burglar,1987,Hugh Wilson,Nelvana,33707,-1.0,16000000.0,,False
tt0327247,The Whole Ten Yards,2004,Howard Deutch,Nine Yards Two Productions,9397,40000000.0,16000000.0,-24000000.0,False
tt0100740,Tales from the Darkside: The Movie,1990,John Harrison,Paramount Pictures,8922,3500000.0,16000000.0,12500000.0,False
tt0120324,A Simple Plan,1998,Sam Raimi,British Broadcasting Corporation (BBC),6632,30000000.0,16000000.0,-14000000.0,False
tt1625346,Young Adult,2011,Jason Reitman,Paramount Pictures,4586,12000000.0,16000000.0,4000000.0,False
tt0429573,An American Haunting,2005,Courtney Solomon,Allan Zeman Productions,15681,14000000.0,16000000.0,2000000.0,False
tt0091225,Howard the Duck,1986,Willard Huyck,Universal Pictures,4691,37000000.0,16000000.0,-21000000.0,False
tt0315733,21 Grams,2003,Alejandro G. Iñárritu,This Is That Productions,5120,20000000.0,16000000.0,-4000000.0,False
tt1027862,Swing Vote,2008,Joshua Michael Stern,Touchstone Pictures,17151,21000000.0,16000000.0,-5000000.0,False
tt0097044,Chances Are,1989,Emile Ardolino,TriStar Pictures,12137,16000000.0,16000000.0,0.0,False
tt0454082,Black Christmas,2006,Glen Morgan,Dimension Films,9026,9000000.0,16000000.0,7000000.0,False
tt0104558,Supercop,1992,Stanley Tong,Golden Harvest Company,16596,900000.0,16000000.0,15100000.0,False
tt0094921,Crossing Delancey,1988,Joan Micklin Silver,Warner Bros.,23564,4000000.0,16000000.0,12000000.0,False
tt0100135,Men at Work,1990,Emilio Estevez,Epic Productions,9906,-1.0,16000000.0,,False
tt0119123,Fire Down Below,1997,Félix Enríquez Alcalá,Warner Bros.,16554,60000000.0,16000000.0,-44000000.0,False
tt0091828,Raw Deal,1986,John Irvin,De Laurentiis Entertainment Group (DEG),3476,8500000.0,16000000.0,7500000.0,False
tt1131734,Jennifer's Body,2009,Karyn Kusama,Fox Atomic,1875,16000000.0,16000000.0,0.0,True
tt0109035,Above the Rim,1994,Jeff Pollack,New Line Cinema,10004,3500000.0,16000000.0,12500000.0,False
tt0416315,Wolf Creek,2005,Greg McLean,The Australian Film Finance Corporation,6218,1000000.0,16000000.0,15000000.0,False
tt0099819,I Love You to Death,1990,Lawrence Kasdan,Chestnut Hill Productions,13118,-1.0,16000000.0,,False
tt1980929,Begin Again,2013,John Carney,Exclusive Media Group,2381,8000000.0,16000000.0,8000000.0,True
tt0086194,Richard Pryor... Here and Now,1983,Richard Pryor,Columbia Pictures,88445,-1.0,16000000.0,,False
tt0100168,Mo' Better Blues,1990,Spike Lee,Universal Pictures,15650,10000000.0,16000000.0,6000000.0,False
tt0112857,Devil in a Blue Dress,1995,Carl Franklin,TriStar Pictures,10477,27000000.0,16000000.0,-11000000.0,False
tt0241025,Vanity Fair,2004,Mira Nair,Focus Features,3802,23000000.0,16000000.0,-7000000.0,False
tt0085387,D.C. Cab,1983,Joel Schumacher,RKO Pictures,14331,8000000.0,16000000.0,8000000.0,False
tt2357129,Jobs,2013,Joshua Michael Stern,Open Road Films (II),6457,12000000.0,16000000.0,4000000.0,False
tt0348333,Waiting...,2005,Rob McKittrick,Eden Rock Media,4167,3000000.0,16000000.0,13000000.0,False
tt0780567,Imagine That,2009,Karey Kirkpatrick,Paramount Pictures,8803,55000000.0,16000000.0,-39000000.0,False
tt0094799,"Bright Lights, Big City",1988,James Bridges,United Artists,15495,25000000.0,16000000.0,-9000000.0,False
tt0089003,Death Wish 3,1985,Michael Winner,Cannon Group,11968,9000000.0,16000000.0,7000000.0,False
tt0114194,The Prophecy,1995,Gregory Widen,First Look International,8069,8000000.0,16000000.0,8000000.0,False
tt2334649,Fruitvale Station,2013,Ryan Coogler,Forest Whitaker's Significant Productions,6846,900000.0,16000000.0,15100000.0,False
tt0082250,Death Wish II,1982,Michael Winner,American-European Productions,11570,2000000.0,16000000.0,14000000.0,False
tt0109890,The Getaway,1994,Roger Donaldson,Universal Pictures,8752,-1.0,16000000.0,,False
tt0097987,No Holds Barred,1989,Thomas J. Wright,New Line Cinema,14459,8000000.0,16000000.0,8000000.0,False
tt0140379,A Midsummer Night's Dream,1999,Michael Hoffman,Fox Searchlight Pictures,6825,11000000.0,16000000.0,5000000.0,False
tt0055928,Dr. No,1962,Terence Young,Eon Productions,1209,1100000.0,16000000.0,14900000.0,True
tt0093692,Over the Top,1987,Menahem Golan,Cannon Group,5527,25000000.0,16000000.0,-9000000.0,False
tt1091722,Adventureland,2009,Greg Mottola,Miramax,4579,-1.0,16000000.0,,False
tt0240468,Kung Pow: Enter the Fist,2002,Steve Oedekerk,Twentieth Century Fox,10645,10000000.0,16000000.0,6000000.0,False
tt0096094,She's Having a Baby,1988,John Hughes,Paramount Pictures,10577,20000000.0,16000000.0,-4000000.0,False
tt2938956,The Transporter Refuelled,2015,Camille Delamarre,EuropaCorp,5182,25000000.0,16000000.0,-9000000.0,False
tt0184791,O,2001,Tim Blake Nelson,Chickie the Cop,12466,5000000.0,16000000.0,11000000.0,False
tt0112286,Across the Sea of Time,1995,Stephen Low,Sony New Technologies,132903,-1.0,16000000.0,,False
tt1486192,The Raven,2012,James McTeigue,Intrepid Pictures,8942,26000000.0,16000000.0,-10000000.0,False
tt0270288,Confessions of a Dangerous Mind,2002,George Clooney,Miramax,6753,30000000.0,16000000.0,-14000000.0,False
tt0082263,The Devil and Max Devlin,1981,Steven Hilliard Stern,Walt Disney Productions,45756,-1.0,16000000.0,,False
tt0913354,Armored,2009,Nimród Antal,Screen Gems,18463,20000000.0,16000000.0,-4000000.0,False
tt2465140,The Single Moms Club,2014,Tyler Perry,Lionsgate,15588,8000000.0,16000000.0,8000000.0,False
tt0082146,Caveman,1981,Carl Gottlieb,Estudios Churubusco Azteca S.A.,9257,-1.0,16000000.0,,False
tt0422720,Marie Antoinette,2006,Sofia Coppola,Columbia Pictures,2935,40000000.0,16000000.0,-24000000.0,False
tt1571234,Mortal Engines,2018,Christian Rivers,Media Rights Capital (MRC),1295,100000000.0,16000000.0,-84000000.0,True
tt0090660,Armed and Dangerous,1986,Mark L. Lester,Columbia Pictures,13708,12000000.0,16000000.0,4000000.0,False
tt0097967,Next of Kin,1989,John Irvin,Lorimar Film Entertainment,3665,12000000.0,16000000.0,4000000.0,False
tt0107254,Jason Goes to Hell: The Final Friday,1993,Adam Marcus,New Line Cinema,6036,3000000.0,16000000.0,13000000.0,False
tt0080863,Hero at Large,1980,Martin Davidson,Kings Road Entertainment,37810,-1.0,16000000.0,,False
tt0205461,Thomas and the Magic Railroad,2000,Britt Allcroft,Gullane Pictures,11807,19000000.0,16000000.0,-3000000.0,False
tt0120576,Dance with Me,1998,Randa Haines,Mandalay Entertainment,20817,-1.0,16000000.0,,False
tt0297884,Far from Heaven,2002,Todd Haynes,Focus Features,8590,14000000.0,16000000.0,2000000.0,False
tt4196450,The Birth of a Nation,2016,Nate Parker,BRON Studios,9667,8500000.0,16000000.0,7500000.0,False
tt0085615,Gorky Park,1983,Michael Apted,Eagle Associates.,16602,15000000.0,16000000.0,1000000.0,False
tt0095599,Masquerade,1988,Bob Swaim,Metro-Goldwyn-Mayer (MGM),17280,-1.0,16000000.0,,False
tt2752758,Devil's Due,2014,Matt Bettinelli-Olpin,Twentieth Century Fox,14349,7000000.0,16000000.0,9000000.0,False
tt0419887,The Kite Runner,2007,Marc Forster,DreamWorks,8447,20000000.0,16000000.0,-4000000.0,False
tt0081071,The Long Riders,1980,Walter Hill,United Artists,12954,10000000.0,16000000.0,6000000.0,False
tt1083452,Eddie the Eagle,2015,Dexter Fletcher,Hurwitz Creative,4210,23000000.0,16000000.0,-7000000.0,False
tt0084210,Kiss Me Goodbye,1982,Robert Mulligan,Twentieth Century Fox,25720,-1.0,16000000.0,,False
tt0451069,The Gospel,2005,Rob Hardy,Rainforest Films,42574,4000000.0,16000000.0,12000000.0,False
tt0075765,Black Sunday,1977,John Frankenheimer,Paramount Pictures,20028,-1.0,16000000.0,,False
tt1846589,Hunter Killer,2018,Donovan Marsh,Hunter Killer Productions,1229,40000000.0,16000000.0,-24000000.0,True
tt0233142,3000 Miles to Graceland,2001,Demian Lichtenstein,Franchise Pictures,10895,62000000.0,16000000.0,-46000000.0,False
tt0876563,Ponyo,2008,Hayao Miyazaki,Studio Ghibli,3360,34000000.0,16000000.0,-18000000.0,False
tt0099073,Avalon,1990,Barry Levinson,TriStar Pictures,16357,-1.0,16000000.0,,False
tt0482572,Pride and Glory,2008,Gavin O'Connor,New Line Cinema,8691,30000000.0,16000000.0,-14000000.0,False
tt0120524,Wishmaster,1997,Robert Kurtzman,Image Organization,11612,5000000.0,16000000.0,11000000.0,False
tt0080934,The Island,1980,Michael Ritchie,Universal Pictures,19098,22000000.0,16000000.0,-6000000.0,False
tt0338325,Paparazzi,2004,Paul Abascal,Twentieth Century Fox,24598,20000000.0,16000000.0,-4000000.0,False
tt0097737,Leviathan,1989,George P. Cosmatos,Filmauro,3477,25000000.0,16000000.0,-9000000.0,False
tt0073190,Once Is Not Enough,1975,Guy Green,Aries Productions,15670,-1.0,16000000.0,,False
tt0068699,High Plains Drifter,1973,Clint Eastwood,The Malpaso Company,6648,5500000.0,16000000.0,10500000.0,False
tt0099165,The Bonfire of the Vanities,1990,Brian De Palma,Warner Bros.,7213,47000000.0,16000000.0,-31000000.0,False
tt0094074,Superman IV: The Quest for Peace,1987,Sidney J. Furie,Cannon Films,5894,17000000.0,16000000.0,-1000000.0,False
tt0462395,Larry the Cable Guy: Health Inspector,2006,Trent Cooper,Full Sail Real World Education,21959,4000000.0,16000000.0,12000000.0,False
tt0264796,Life as a House,2001,Irwin Winkler,Winkler Films,10936,27000000.0,16000000.0,-11000000.0,False
tt2800050,A Beautiful Planet,2016,Toni Myers,IMAX,62366,-1.0,16000000.0,,False
tt0100485,Revenge,1990,Tony Scott,New World Pictures,9495,-1.0,16000000.0,,False
tt1258972,The Man with the Iron Fists,2012,RZA,Arcade Pictures,7777,15000000.0,16000000.0,1000000.0,False
tt0213749,Cirque du Soleil: Journey of Man,2000,Keith Melton,Cirque du Soleil Images,144104,-1.0,16000000.0,,False
tt0217630,Loser,2000,Amy Heckerling,Branti Film Productions,9523,20000000.0,16000000.0,-4000000.0,False
tt0264150,View from the Top,2003,Bruno Barreto,Miramax,6896,30000000.0,16000000.0,-14000000.0,False
tt0308353,Happily N'Ever After,2006,Paul Bolger,Lionsgate,28414,47000000.0,16000000.0,-31000000.0,False
tt0082200,Continental Divide,1981,Michael Apted,Universal Pictures,26273,-1.0,16000000.0,,False
tt0297162,Half Past Dead,2002,Don Michael Paul,Screen Gems,17562,13000000.0,16000000.0,3000000.0,False
tt0101453,Billy Bathgate,1991,Robert Benton,Touchstone Pictures,16685,48000000.0,16000000.0,-32000000.0,False
tt0102034,Highlander II: The Quickening,1991,Russell Mulcahy,Davis-Panzer Productions,9237,30000000.0,16000000.0,-14000000.0,False
tt0280105,Shackleton's Antarctic Adventure,2001,George Butler,Morgan Stanley Dean Witter,105586,-1.0,16000000.0,,False
tt0270980,My Boss's Daughter,2003,David Zucker,Dimension Films,16313,14000000.0,16000000.0,2000000.0,False
tt0103016,Switch,1991,Blake Edwards,Beco Films,10914,14000000.0,16000000.0,2000000.0,False
tt0295289,A Guy Thing,2003,Chris Koch,Metro-Goldwyn-Mayer (MGM),19459,20000000.0,16000000.0,-4000000.0,False
tt0086366,Still Smokin,1983,Tommy Chong,Paramount Pictures,19284,-1.0,16000000.0,,False
tt1139328,The Ghost Writer,2010,Roman Polanski,R.P. Productions,5377,45000000.0,16000000.0,-29000000.0,False
tt0149624,All the Pretty Horses,2000,Billy Bob Thornton,Columbia Pictures,12472,57000000.0,16000000.0,-41000000.0,False
tt0298845,In America,2002,Jim Sheridan,Hell's Kitchen Films,9438,-1.0,16000000.0,,False
tt0395495,Catch and Release,2006,Susannah Grant,Columbia Pictures,8957,25000000.0,16000000.0,-9000000.0,False
tt0971209,A Perfect Getaway,2009,David Twohy,Rogue,6949,14000000.0,16000000.0,2000000.0,False
tt0077372,Corvette Summer,1978,Matthew Robbins,Metro-Goldwyn-Mayer (MGM),9553,-1.0,16000000.0,,False
tt0186045,Drowning Mona,2000,Nick Gomez,Code Entertainment,17678,37000000.0,16000000.0,-21000000.0,False
tt0089469,Legend,1985,Ridley Scott,Legend Production Company,2487,24000000.0,16000000.0,-8000000.0,True
tt6107548,Late Night,2019,Nisha Ganatra,3 Arts Entertainment,2209,4000000.0,15000000.0,11000000.0,True
tt0113729,Mad Love,1995,Antonia Bird,Touchstone Pictures,20565,-1.0,15000000.0,,False
tt0092272,Youngblood,1986,Peter Markle,Blueline Productions,8090,-1.0,15000000.0,,False
tt0120029,RocketMan,1997,Stuart Gillard,Caravan Pictures,8896,-1.0,15000000.0,,False
tt0100486,Reversal of Fortune,1990,Barbet Schroeder,Sovereign Pictures,12384,-1.0,15000000.0,,False
tt1355631,The Infiltrator,2016,Brad Furman,George Films,7175,28000000.0,15000000.0,-13000000.0,False
tt0102220,A Kiss Before Dying,1991,James Dearden,Universal Pictures,11861,15000000.0,15000000.0,0.0,False
tt1223236,African Cats,2011,Keith Scholey,Disneynature,37364,5000000.0,15000000.0,10000000.0,False
tt0295700,Wrong Turn,2003,Rob Schmidt,Summit Entertainment,2286,13000000.0,15000000.0,2000000.0,True
tt0190374,Dungeons & Dragons,2000,Courtney Solomon,New Line Cinema,6263,45000000.0,15000000.0,-30000000.0,False
tt0100201,Mr. Destiny,1990,James Orr,Laurence Mark Productions,16652,20000000.0,15000000.0,-5000000.0,False
tt0100666,Spaced Invaders,1990,Patrick Read Johnson,Silver Screen Partners IV,27727,3000000.0,15000000.0,12000000.0,False
tt0098309,She-Devil,1989,Susan Seidelman,Orion Pictures,6339,-1.0,15000000.0,,False
tt0110678,No Escape,1994,Martin Campbell,Columbia Pictures,12969,20000000.0,15000000.0,-5000000.0,False
tt0388980,The Greatest Game Ever Played,2005,Bill Paxton,Fairway Films,7774,26000000.0,15000000.0,-11000000.0,False
tt0211938,Bait,2000,Antoine Fuqua,Castle Rock Entertainment,26158,51000000.0,15000000.0,-36000000.0,False
tt2194499,About Time,2013,Richard Curtis,Translux,1232,12000000.0,15000000.0,3000000.0,True
tt0116704,First Strike,1996,Stanley Tong,Golden Harvest Company,16714,-1.0,15000000.0,,False
tt0117894,Thinner,1996,Tom Holland,Paramount Pictures,5144,8500000.0,15000000.0,6500000.0,False
tt0426883,Alpha Dog,2006,Nick Cassavetes,Sidney Kimmel Entertainment,4600,-1.0,15000000.0,,False
tt0814022,Bangkok Dangerous,2008,Danny Pang,Initial Entertainment Group (IEG),14352,45000000.0,15000000.0,-30000000.0,False
tt0079261,Hair,1979,Milos Forman,CIP Filmproduktion GmbH,5124,11000000.0,15000000.0,4000000.0,False
tt0403702,Youth in Revolt,2009,Miguel Arteta,Dimension Films,12103,18000000.0,15000000.0,-3000000.0,False
tt0100449,Quick Change,1990,Howard Franklin,Devoted Productions,16845,15000000.0,15000000.0,0.0,False
tt0109198,Bad Girls,1994,Jonathan Kaplan,Twentieth Century Fox,10975,25000000.0,15000000.0,-10000000.0,False
tt0110428,The Madness of King George,1994,Nicholas Hytner,The Samuel Goldwyn Company,13654,66000000.0,15000000.0,-51000000.0,False
tt0080739,First Family,1980,Buck Henry,F.F. Associates,72417,-1.0,15000000.0,,False
tt0107665,Needful Things,1993,Fraser C. Heston,Castle Rock Entertainment,2635,-1.0,15000000.0,,True
tt2034139,The Last Exorcism Part II,2013,Ed Gass-Donnelly,StudioCanal,23723,5000000.0,15000000.0,10000000.0,False
tt0084021,Grease 2,1982,Patricia Birch,Paramount Pictures,4080,13000000.0,15000000.0,2000000.0,False
tt0142192,The Corruptor,1999,James Foley,New Line Cinema,15335,25000000.0,15000000.0,-10000000.0,False
tt0105191,Pure Country,1992,Christopher Cain,Warner Bros.,13729,-1.0,15000000.0,,False
tt2465146,And So It Goes,2014,Rob Reiner,ASIG Productions,11055,18000000.0,15000000.0,-3000000.0,False
tt0093036,Flowers in the Attic,1987,Jeffrey Bloom,Fries Entertainment,8882,-1.0,15000000.0,,False
tt0344854,Arthur and the Invisibles,2006,Patrice Garcia,EuropaCorp,11573,86000000.0,15000000.0,-71000000.0,False
tt1092633,"The Goods: Live Hard, Sell Hard",2009,Neal Brennan,Paramount Vantage,6664,10000000.0,15000000.0,5000000.0,False
tt0094744,Big Top Pee-wee,1988,Randal Kleiser,Paramount Pictures,8232,-1.0,15000000.0,,False
tt0110598,Muriel's Wedding,1994,P.J. Hogan,CiBy 2000,3470,9000000.0,15000000.0,6000000.0,False
tt0113253,Halloween: The Curse of Michael Myers,1995,Joe Chappelle,Halloween VI Productions,8888,5000000.0,15000000.0,10000000.0,False
tt0086999,Breakin' 2: Electric Boogaloo,1984,Sam Firstenberg,TriStar Pictures,12950,-1.0,15000000.0,,False
tt0115472,The Adventures of Pinocchio,1996,Steve Barron,New Line Cinema,9864,25000000.0,15000000.0,-10000000.0,False
tt0427392,The Invasion,2007,Oliver Hirschbiegel,Warner Bros.,5974,80000000.0,15000000.0,-65000000.0,False
