imdb_id,title,year,director,production_co,region_code,rank,budget_usd,us_gross
tt0157503,Drop Dead Gorgeous,1999,Michael Patrick Jann,New Line Cinema,[US],"5,864",$15MM,$11MM
tt0144640,Three to Tango,1999,Damon Santostefano,Warner Bros.,[US],"16,762",$20MM,$11MM
tt0104466,Husbands and Wives,1992,Woody Allen,Jack Rollins & Charles H. Joffe Productions,[US],"14,098",$20MM,$11MM
tt0098625,We're No Angels,1989,Neil Jordan,Paramount Pictures,[US],"11,526",$20MM,$11MM
tt1075747,Jonah Hex,2010,Jimmy Hayward,Warner Bros.,[US],"6,885",$47MM,$11MM
tt0119592,Mad City,1997,Costa-Gavras,Warner Bros.,[US],"20,707",$50MM,$11MM
tt2870756,Magic in the Moonlight,2014,Woody Allen,Gravier Productions,[US],"8,125",$17MM,$11MM
tt2639336,Greta,2018,Neil Jordan,Sidney Kimmel Entertainment,[US],"2,258",,$11MM
tt0088395,Where the Boys Are,1984,Hy Averback,Incorporated Television Company (ITC),[GB],"15,228",,$11MM
tt0457513,Scoop,2006,Woody Allen,BBC Films,[GB],"9,589",$4MM,$11MM
tt0195778,Here on Earth,2000,Mark Piznarski,Fox 2000 Pictures,[US],"21,452",$15MM,$11MM
tt1742334,Sabotage,2014,David Ayer,Open Road Films (II),[US],"6,534",$35MM,$11MM
tt2167202,Getaway,2013,Courtney Solomon,After Dark Films,[US],"12,490",$18MM,$11MM
tt0088708,American Ninja,1985,Sam Firstenberg,Cannon Group,[US],"11,400",$1MM,$10MM
tt0095382,Iron Eagle II,1988,Sidney J. Furie,Carolco Pictures,[US],"31,575",,$10MM
tt0119304,Home Fries,1998,Dean Parisot,Baltimore Pictures,[US],"30,455",$35MM,$10MM
tt0084684,Silent Rage,1982,Michael Miller,Columbia Pictures,[US],"7,974",$4.5MM,$10MM
tt0093415,Light of Day,1987,Paul Schrader,TAFT Entertainment Pictures,,"17,626",,$10MM
tt0109369,Camp Nowhere,1994,Jonathan Prince,Hollywood Pictures,[US],"6,220",,$10MM
tt0272207,Narc,2002,Joe Carnahan,Paramount Pictures,[US],"12,569",$6.5MM,$10MM
tt0120769,The Newton Boys,1998,Richard Linklater,Twentieth Century Fox,[US],"18,711",$27MM,$10MM
tt0102749,A Rage in Harlem,1991,Bill Duke,Palace Pictures,[GB],"23,107",$8MM,$10MM
tt0088256,Thief of Hearts,1984,Douglas Day Stewart,Don Simpson/Jerry Bruckheimer Films,[US],"34,570",$9MM,$10MM
tt3014666,Moms' Night Out,2014,Andrew Erwin,Affirm Films,[US],"11,244",$5MM,$10MM
tt0112585,The Brothers McMullen,1995,Edward Burns,Brothers McMullen Productions,,"20,845",$238K,$10MM
tt0110097,I'll Do Anything,1994,James L. Brooks,Columbia Pictures,[US],"36,260",$40MM,$10MM
tt0192111,Head Over Heels,2001,Mark Waters,Universal Pictures,[US],"13,094",$14MM,$10MM
tt0361696,Raise Your Voice,2004,Sean McNamara,New Line Cinema,[US],"8,245",$15MM,$10MM
tt0436595,Roving Mars,2006,George Butler,Walt Disney Pictures,[US],"120,498",,$10MM
tt0099558,Operation Condor,1991,Jackie Chan,Golden Harvest Company,[HK],"15,195",HKD 115MM,$10MM
tt0067093,Fiddler on the Roof,1971,Norman Jewison,The Mirisch Production Company,[US],"4,331",$9MM,$10MM
tt0314498,The Perfect Score,2004,Brian Robbins,Paramount Pictures,[US],"6,859",$40MM,$10MM
tt0081554,Stardust Memories,1980,Woody Allen,Jack Rollins & Charles H. Joffe Productions,[US],"13,266",$10MM,$10MM
tt0114345,The Scarlet Letter,1995,Roland Joffé,Allied Stars Ltd.,[GB],"9,460",$46MM,$10MM
tt2361317,Live by Night,2016,Ben Affleck,Appian Way,[US],"4,117",$108MM,$10MM
tt0085450,Doctor Detroit,1983,Michael Pressman,Black Rhino Productions,,"20,745",,$10MM
tt0085412,Deal of the Century,1983,William Friedkin,Warner Bros.,[US],"21,355",$10MM,$10MM
tt0892375,U2 3D,2007,Catherine Owens,3ality Digital Entertainment,[US],"170,333",,$10MM
tt0100944,The Witches,1990,Nicolas Roeg,Lorimar Film Entertainment,[US],"4,046",,$10MM
tt0085894,The Man with Two Brains,1983,Carl Reiner,Aspen Film Society,,"14,490",,$10MM
tt0092897,Disorderlies,1987,Michael Schultz,Warner Bros.,[US],"35,627",,$10MM
tt0107438,Look Who's Talking Now,1993,Tom Ropelewski,TriStar Pictures,[US],"12,968",$22MM,$10MM
tt1188729,Pandorum,2009,Christian Alvart,Constantin Film,[DE],"3,882",$33MM,$10MM
tt0999913,Straw Dogs,2011,Rod Lurie,Screen Gems,[US],"6,316",$25MM,$10MM
tt0120724,Knock Off,1998,Hark Tsui,Knock Films A.V.V.,[AW],"21,949",$35MM,$10MM
tt0131436,I Got the Hook Up,1998,Michael Martin,Mastoff Films,[US],"41,471",$3.5MM,$10MM
tt0450188,La Vie En Rose,2007,Olivier Dahan,Légende Films,[FR],"5,580",$25MM,$10MM
tt0088794,Better Off Dead...,1985,Savage Steve Holland,A&M Films,[US],"4,159",,$10MM
tt0118158,White Squall,1996,Ridley Scott,Hollywood Pictures,[US],"7,959",$38MM,$10MM
tt0338427,Shopgirl,2005,Anand Tucker,Touchstone Pictures,[US],"20,323",,$10MM
tt0086617,The Year of Living Dangerously,1982,Peter Weir,McElroy & McElroy,,"7,770",$13MM,$10MM
tt0094008,Someone to Watch Over Me,1987,Ridley Scott,Columbia Pictures,[US],"15,030",$17MM,$10MM
tt0365929,Whiteout,2009,Dominic Sena,Warner Bros.,[US],"8,185",$35MM,$10MM
tt1300851,The Boondock Saints II: All Saints Day,2009,Troy Duffy,Stage 6 Films,[US],"8,416",$8MM,$10MM
tt0337714,Santa vs. the Snowman 3D,2002,Steve Oedekerk,DNA Productions,[US],"187,428",,$10MM
tt0362269,Kinsey,2004,Bill Condon,Fox Searchlight Pictures,[US],"6,809",$11MM,$10MM
tt0317676,House of the Dead,2003,Uwe Boll,Boll Kino Beteiligungs GmbH & Co. KG,[DE],"10,608",$12MM,$10MM
tt0446013,Pathfinder,2007,Marcus Nispel,Twentieth Century Fox,[US],"10,246",$45MM,$10MM
tt5427194,The Miracle Season,2018,Sean McNamara,LD Entertainment,[US],"8,351",,$10MM
tt0140796,Air Bud: Golden Receiver,1998,Richard Martin,Keystone Pictures,[CA],"27,742",,$10MM
tt0426615,In the Mix,2005,Ron Underwood,J & C Entertainment,[US],"29,539",,$10MM
tt2358925,Unfinished Business,2015,Ken Scott,Regency Enterprises,[US],"7,706",$35MM,$10MM
tt0085271,Brainstorm,1983,Douglas Trumbull,JF Productions,,"8,764",$15MM,$10MM
tt4807408,The Best of Enemies,2019,Robin Bissell,Astute Films,[US],"2,857",$10MM,$10MM
tt0279781,Sorority Boys,2002,Wallace Wolodarsky,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)",[US],"13,433",$12MM,$10MM
tt1675434,The Intouchables,2011,Olivier Nakache,Quad Productions,[FR],"1,170",€9.5MM,$10MM
tt0111804,Martin Lawrence: You So Crazy,1994,Thomas Schlamme,HBO Independent Productions,[US],"133,971",,$10MM
tt1606392,Win Win,2011,Tom McCarthy,Fox Searchlight Pictures,[US],"15,648",,$10MM
tt0089504,Lost in America,1985,Albert Brooks,The Geffen Company,[US],"19,975",,$10MM
tt0805526,Facing the Giants,2006,Alex Kendrick,Carmel Entertainment,[US],"13,686",$100K,$10MM
tt0085873,Lovesick,1983,Marshall Brickman,The Ladd Company,[US],"31,369",$10MM,$10MM
tt0421054,Domino,2005,Tony Scott,New Line Cinema,[US],"6,419",$50MM,$10MM
tt0326905,The Great Raid,2005,John Dahl,Miramax,[US],"10,262",$80MM,$10MM
tt1082807,The Belko Experiment,2016,Greg McLean,Orion Pictures,[US],"5,599",$5MM,$10MM
tt0097138,Cyborg,1989,Albert Pyun,Cannon Entertainment,[US],"5,601",$500K,$10MM
tt0117784,Sunset Park,1996,Steve Gomer,TriStar Pictures,[US],"35,361",,$10MM
tt0097499,Henry V,1989,Kenneth Branagh,Renaissance Films,[GB],"9,113",$9MM,$10MM
tt0200469,Bats,1999,Louis Morneau,Destination Films,[US],"24,726",$5.2MM,$10MM
tt0414993,The Fountain,2006,Darren Aronofsky,Warner Bros.,[US],"3,255",$35MM,$10MM
tt3488710,The Walk,2015,Robert Zemeckis,Sony Pictures Entertainment (SPE),[US],"4,730",$35MM,$10MM
tt1604171,Prom,2011,Joe Nussbaum,Rickshaw Productions,[US],"14,200",$8MM,$10MM
tt0324133,Swimming Pool,2003,François Ozon,Fidélité Productions,[FR],"6,606",,$10MM
tt0116275,A Family Thing,1996,Richard Pearce,United Artists,[US],"31,111",,$10MM
tt0120620,Brokedown Palace,1999,Jonathan Kaplan,Fox 2000 Pictures,[US],"10,151",$25MM,$10MM
tt0256276,Possession,2002,Neil LaBute,Focus Features,[US],"16,855",$25MM,$10MM
tt0118787,Buddy,1997,Caroline Thompson,Jim Henson Pictures,[US],"29,389",$25MM,$10MM
tt0290332,The Wash,2001,DJ Pooh,Lions Gate Films,[US],"22,378",$7MM,$10MM
tt1132620,The Girl with the Dragon Tattoo,2009,Niels Arden Oplev,Yellow Bird,[SE],"2,911",$13MM,$10MM
tt0092133,Under the Cherry Moon,1986,Prince,Warner Bros.,[US],"14,537",,$10MM
tt0292631,Pulse: A Stomp Odyssey,2002,Luke Cresswell,Giant Screen Films,[US],"272,939",$3MM,$10MM
tt0117104,Mrs. Winterbourne,1996,Richard Benjamin,TriStar Pictures,[US],"17,675",$25MM,$10MM
tt0096087,Shakedown,1988,James Glickenhaus,Shapiro-Glickenhaus Entertainment,[US],"17,649",$6MM,$10MM
tt0106455,Boiling Point,1993,James B. Harris,StudioCanal,[FR],"21,523",$9MM,$10MM
tt0084395,Class Reunion,1982,Michael Miller,ABC Motion Pictures,,"25,552",,$10MM
tt5301662,Marshall,2017,Reginald Hudlin,Chestnut Ridge Productions,[US],"7,240",$12MM,$10MM
tt0384286,Cry Wolf,2005,Jeff Wadlow,Rogue Pictures,[US],"13,378",$1MM,$10MM
tt0219952,Lucky Numbers,2000,Nora Ephron,Paramount Pictures,[US],"18,761",$63MM,$10MM
tt0188640,Godzilla 2000,1999,Takao Okawara,Toho Pictures,[JP],"23,753",$13MM,$10MM
tt0108550,What's Eating Gilbert Grape,1993,Lasse Hallström,Paramount Pictures,[US],"1,842",$11MM,$10MM
tt1097013,Next Day Air,2009,Benny Boom,A-Mark Entertainment,[US],"29,850",$3MM,$10MM
tt0120654,Dirty Work,1998,Bob Saget,Metro-Goldwyn-Mayer (MGM),[US],"11,344",$13MM,$10MM
tt3722070,The Lady in the Van,2015,Nicholas Hytner,BBC Films,[GB],"16,114",$6MM,$10MM
tt0093209,Hope and Glory,1987,John Boorman,Columbia Pictures,[US],"12,362",,$10MM
tt0120802,The Red Violin,1998,François Girard,Rhombus Media,[CA],"12,854",$18MM,$10MM
tt0112760,Cutthroat Island,1995,Renny Harlin,Beckner/Gorman Productions,,"10,282",$98MM,$10MM
tt0113670,A Little Princess,1995,Alfonso Cuarón,Warner Bros.,[US],"4,370",$17MM,$10MM
tt0472160,Penelope,2006,Mark Palansky,Summit Entertainment,[US],"8,787",$15MM,$10MM
tt0804452,Bratz,2007,Sean McNamara,Avi Arad & Associates,,"2,896",$20MM,$10MM
tt0096332,The Unbearable Lightness of Being,1988,Philip Kaufman,The Saul Zaentz Company,[US],"3,579",$17MM,$10MM
tt0100828,The Two Jakes,1990,Jack Nicholson,88 Productions,[US],"12,180",$19MM,$10MM
tt0088249,Terror in the Aisles,1984,Andrew J. Kuehn,Kaleidoscope Films,[US],"51,338",,$10MM
tt0089730,Once Bitten,1985,Howard Storm,Night Life Inc.,,"3,983",$3.2MM,$10MM
tt0080881,The Hollywood Knights,1980,Floyd Mutrux,Casablanca Filmworks,[US],"6,090",$4MM,$10MM
tt0073440,Nashville,1975,Robert Altman,ABC Entertainment,[US],"7,484",$2.2MM,$10MM
tt0110305,Lassie,1994,Daniel Petrie,Broadway Pictures,[US],"22,197",,$10MM
tt0097125,Criminal Law,1988,Martin Campbell,Hemdale,[GB],"27,404",,$10MM
tt0160236,Dudley Do-Right,1999,Hugh Wilson,Universal Pictures,[US],"20,439",$70MM,$10MM
tt0091575,Murphy's Law,1986,J. Lee Thompson,Golan-Globus Productions,[US],"20,053",$6MM,$9.9MM
tt0088846,Brazil,1985,Terry Gilliam,Embassy International Pictures,[US],"2,065",$15MM,$9.9MM
tt0110116,Immortal Beloved,1994,Bernard Rose,Icon Entertainment International,[US],"9,812",,$9.9MM
tt0078326,Straight Time,1978,Ulu Grosbard,First Artists,,"16,956",$4MM,$9.9MM
tt0124198,Very Bad Things,1998,Peter Berg,Initial Entertainment Group (IEG),[US],"5,030",$30MM,$9.9MM
tt0079668,The Onion Field,1979,Harold Becker,Black Marble Productions,,"21,008",$2MM,$9.9MM
tt0119783,Night Falls on Manhattan,1996,Sidney Lumet,Paramount Pictures,[US],"29,869",,$9.9MM
tt0100143,Miami Blues,1990,George Armitage,Tristes Tropiques,,"18,332",,$9.9MM
tt0089114,Explorers,1985,Joe Dante,Paramount Pictures,[US],"5,574",$25MM,$9.9MM
tt0116151,Dunston Checks In,1996,Ken Kwapis,Joe Wizan/Todd Black,,"14,166",,$9.9MM
tt0081485,Serial,1980,Bill Persky,Paramount Pictures,[US],"34,388",,$9.9MM
tt0093476,Maid to Order,1987,Amy Holden Jones,Vista Organization,[US],"29,166",$3MM,$9.9MM
tt0113451,Jade,1995,William Friedkin,Paramount Pictures,[US],"4,957",$50MM,$9.9MM
tt0366532,Seducing Doctor Lewis,2003,Jean-François Pouliot,Canadian Film or Video Production Tax Credit (CPTC),[CA],"72,263",,$9.8MM
tt0199290,3 Strikes,2000,DJ Pooh,Absolute Entertainment (II),[US],"35,865",$3.4MM,$9.8MM
tt0084049,Hanky Panky,1982,Sidney Poitier,Columbia Pictures,[US],"37,578",,$9.8MM
tt0102011,"He Said, She Said",1991,Ken Kwapis,Paramount Pictures,[US],"25,852",,$9.8MM
tt0094701,Bad Dreams,1988,Andrew Fleming,No Frills Film Production,,"30,636",$4MM,$9.8MM
tt0469903,The Express,2008,Gary Fleder,Davis Entertainment,[US],"14,030",$40MM,$9.8MM
tt0111333,The Swan Princess,1994,Richard Rich,Nest Family Entertainment,[US],"10,839",$45MM,$9.8MM
tt0116242,Everyone Says I Love You,1996,Woody Allen,Miramax,[US],"12,864",$20MM,$9.8MM
tt0093185,The Hidden,1987,Jack Sholder,New Line Cinema,[US],"9,893",,$9.7MM
tt0106266,Amos & Andrew,1993,E. Max Frye,Castle Rock Entertainment,[US],"33,731",,$9.7MM
tt0804522,Rendition,2007,Gavin Hood,Anonymous Content,[US],"10,406",$28MM,$9.7MM
tt0081534,Somewhere in Time,1980,Jeannot Szwarc,Rastar Pictures,,"5,749",$5.1MM,$9.7MM
tt0106926,Flesh and Bone,1993,Steve Kloves,Mirage Enterprises,[US],"18,668",,$9.7MM
tt0089385,The Journey of Natty Gann,1985,Jeremy Kagan,Walt Disney Pictures,[US],"10,182",,$9.7MM
tt1120985,Blue Valentine,2010,Derek Cianfrance,Incentive Filmed Entertainment,[US],"1,825",$1MM,$9.7MM
tt0091993,SpaceCamp,1986,Harry Winer,ABC Motion Pictures,,"7,059",$18MM,$9.7MM
tt0266489,Duplex,2003,Danny DeVito,Miramax,[US],"15,065",$40MM,$9.7MM
tt0101523,The Butcher's Wife,1991,Terry Hughes,Paramount Pictures,[US],"22,196",,$9.7MM
tt0258153,S1m0ne,2002,Andrew Niccol,New Line Cinema,[US],"10,199",,$9.7MM
tt0112435,The Baby-Sitters Club,1995,Melanie Mayron,Beacon Communications,[US],"5,262",$6.5MM,$9.7MM
tt4871980,The Perfect Match,2016,Bille Woodruff,Codeblack Films,[US],"16,427",$5MM,$9.7MM
tt1742650,I Don't Know How She Does It,2011,Douglas McGrath,The Weinstein Company,[US],"15,368",$24MM,$9.7MM
tt5461944,Hotel Mumbai,2018,Anthony Maras,India Take One Productions,[IN],"1,760",,$9.7MM
tt0087091,Country,1984,Richard Pearce,Far West,,"31,406",,$9.6MM
tt0158493,Belly,1998,Hype Williams,Big Dog Films,,"12,576",$3MM,$9.6MM
tt3960412,Popstar: Never Stop Never Stopping,2016,Akiva Schaffer,Universal Pictures,[US],"3,078",$20MM,$9.6MM
tt0259974,Digimon: The Movie,2000,Mamoru Hosoda,Saban Entertainment,[US],"18,554",$5MM,$9.6MM
tt0120901,Wrongfully Accused,1998,Pat Proft,Morgan Creek Entertainment,[US],"15,583",,$9.6MM
tt3750872,The Wife,2017,Björn Runge,Silver Reel,[US],"5,557",,$9.6MM
tt0120176,The Spanish Prisoner,1997,David Mamet,Jasmine Productions Inc.,[US],"11,626",$10MM,$9.6MM
tt0082138,Carbon Copy,1981,Michael Schultz,DeHaven/Shapiro Productions,[US],"13,345",$6MM,$9.6MM
tt0102849,Scenes from a Mall,1991,Paul Mazursky,Touchstone Pictures,[US],"46,549",$3MM,$9.6MM
tt4799066,Midnight Sun,2018,Scott Speer,Boies / Schiller Film Group,[US],"4,153",$2.8MM,$9.6MM
tt0977855,Fair Game,2010,Doug Liman,River Road Entertainment,[US],"11,013",$22MM,$9.5MM
tt0117628,She's the One,1996,Edward Burns,Good Machine,[US],"8,727",$3.5MM,$9.5MM
tt2776878,Thank You for Your Service,2017,Jason Hall,DreamWorks,[US],"6,289",$20MM,$9.5MM
tt0804461,Death Sentence,2007,James Wan,Twentieth Century Fox,[US],"7,733",$20MM,$9.5MM
tt0107529,Matinee,1993,Joe Dante,Universal Pictures,[US],"13,594",$13MM,$9.5MM
tt0093051,From the Hip,1987,Bob Clark,De Laurentiis Entertainment Group (DEG),[US],"27,728",,$9.5MM
tt0858479,Smart People,2008,Noam Murro,Miramax,[US],"23,017",,$9.5MM
tt0117615,Shall We Dance?,1996,Masayuki Suo,Daiei Studios,[JP],"35,326",,$9.5MM
tt0103939,Chaplin,1992,Richard Attenborough,Carolco Pictures,[US],"5,936",$31MM,$9.5MM
tt1308729,Bullet to the Head,2012,Walter Hill,IM Global,[US],"7,782",$45MM,$9.5MM
tt0101984,Guilty by Suspicion,1991,Irwin Winkler,Warner Bros.,[US],"19,312",,$9.5MM
tt1176740,Away We Go,2009,Sam Mendes,Focus Features,[US],"5,954",$17MM,$9.5MM
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Stanley Kubrick,Columbia Pictures,[US],"1,878",$1.8MM,$9.4MM
tt0907657,Once,2007,John Carney,Bórd Scannán na hÉireann,[IE],"6,680",$150K,$9.4MM
tt0368975,Sleepover,2004,Joe Nussbaum,Metro-Goldwyn-Mayer (MGM),[US],"1,349",$10MM,$9.4MM
tt0857191,The Visitor,2007,Tom McCarthy,Groundswell Productions,[US],"15,123",$4MM,$9.4MM
tt2822672,Rock Dog,2016,Ash Brannon,Summit Premiere,[US],"19,775",$60MM,$9.4MM
tt0114852,Village of the Damned,1995,John Carpenter,Universal Pictures,[US],"8,782",$22MM,$9.4MM
tt0203230,You Can Count on Me,2000,Kenneth Lonergan,Hart Sharp Entertainment,[US],"9,458",$1.2MM,$9.4MM
tt1663143,Fun Size,2012,Josh Schwartz,Paramount Pictures,[US],"12,678",$14MM,$9.4MM
tt0109129,Angie,1994,Martha Coolidge,Caravan Pictures,[US],"27,241",,$9.4MM
tt0462200,Black Snake Moan,2006,Craig Brewer,Paramount Classics,[US],"1,494",$15MM,$9.4MM
tt0119115,Fierce Creatures,1997,Fred Schepisi,Universal Pictures,[US],"13,333",$25MM,$9.4MM
tt5610554,Tully,2018,Jason Reitman,BRON Studios,[CA],"3,269",$13MM,$9.4MM
tt0090213,Tuff Turf,1985,Fritz Kiersch,New World Pictures,[US],"9,786",,$9.4MM
tt1098327,Dragonball Evolution,2009,James Wong,Twentieth Century Fox,[US],"3,068",$30MM,$9.4MM
tt0287467,Talk to Her,2002,Pedro Almodóvar,El Deseo,[ES],"7,502",,$9.4MM
tt0079180,The Frisco Kid,1979,Robert Aldrich,Warner Bros.,[US],"15,342",$9MM,$9.3MM
tt0116514,Hellraiser: Bloodline,1996,Kevin Yagher,Dimension Films,[US],"10,490",$4MM,$9.3MM
tt0108526,We're Back! A Dinosaur's Story,1993,Phil Nibbelink,Universal Pictures,[US],"14,469",,$9.3MM
tt0075774,Bobby Deerfield,1977,Sydney Pollack,Columbia Pictures,[US],"16,436",,$9.3MM
tt0107443,Lost in Yonkers,1993,Martha Coolidge,Columbia Pictures,[US],"34,229",$15MM,$9.3MM
tt9019352,No Manches Frida 2,2019,Nacho G. Velilla,Neverending Media,[MX],"17,672",,$9.3MM
tt0165494,Ringmaster,1998,Neil Abramson,Artisan Entertainment,[US],"34,743",$20MM,$9.3MM
tt0115851,Celtic Pride,1996,Tom DeCerchio,Caravan Pictures,[US],"28,784",,$9.3MM
tt3072482,Hardcore Henry,2015,Ilya Naishuller,Bazelevs Production,[RU],"3,685",$2MM,$9.3MM
tt0279331,Dark Blue,2002,Ron Shelton,Alphaville Films,[US],"13,607",$15MM,$9.3MM
tt0099747,Havana,1990,Sydney Pollack,Mirage Enterprises,[US],"13,781",$40MM,$9.2MM
tt0119280,Mrs Brown,1997,John Madden,BBC Scotland,[GB],"10,224",,$9.2MM
tt1019452,A Serious Man,2009,Ethan Coen,Focus Features,[US],"3,132",$7MM,$9.2MM
tt0104346,Gladiator,1992,Rowdy Herrington,Columbia Pictures,[US],"14,788",$20MM,$9.2MM
tt0270846,Superbabies: Baby Geniuses 2,2004,Bob Clark,ApolloMedia Distribution,[DE],"16,429",$20MM,$9.2MM
tt0084675,Shoot the Moon,1982,Alan Parker,Metro-Goldwyn-Mayer (MGM),[US],"23,225",$12MM,$9.2MM
tt0780511,Everybody's Fine,2009,Kirk Jones,Miramax,[US],"11,920",$21MM,$9.2MM
tt1704573,Bernie,2011,Richard Linklater,Mandalay Vision,[US],"5,107",$5MM,$9.2MM
tt0095990,Return of the Living Dead II,1988,Ken Wiederhorn,Lorimar Motion Pictures,[US],"11,966",$6.2MM,$9.2MM
tt2365580,"Where'd You Go, Bernadette",2019,Richard Linklater,Annapurna Pictures,[US],"1,733",$20MM,$9.2MM
tt0085210,Bad Boys,1983,Rick Rosenthal,EMI Films,[GB],"8,106",,$9.2MM
tt0101492,Body Parts,1991,Eric Red,Paramount Pictures,[US],"25,863",$10MM,$9.2MM
tt5670152,Traffik,2018,Deon Taylor,Hidden Empire Film Group,[US],"10,606",$4MM,$9.2MM
tt0012190,The Four Horsemen of the Apocalypse,1921,Rex Ingram,Metro Pictures Corporation,[US],"33,503",$800K,$9.2MM
tt1699755,Peeples,2013,Tina Gordon,34th Street Films,[US],"43,493",$15MM,$9.2MM
tt1194263,Get Low,2009,Aaron Schneider,K5 International,[DE],"2,865",$7MM,$9.2MM
tt0829459,A Mighty Heart,2007,Michael Winterbottom,Paramount Vantage,[US],"15,680",$16MM,$9.2MM
tt1315981,A Single Man,2009,Tom Ford,Fade to Black Productions,[US],"4,249",$7MM,$9.2MM
tt0082894,Pennies from Heaven,1981,Herbert Ross,Metro-Goldwyn-Mayer (MGM),[US],"16,395",$22MM,$9.2MM
tt0120402,Ulee's Gold,1997,Victor Nunez,Clinica Estetico,[US],"17,910",$2.7MM,$9.2MM
tt0102984,Stone Cold,1991,Craig R. Baxley,Stone Group Pictures,,"8,608",$17MM,$9.2MM
tt0096203,Switching Channels,1988,Ted Kotcheff,TriStar Pictures,[US],"31,116",$18MM,$9.1MM
tt0098442,Tap,1989,Nick Castle,Beco Films,,"41,215",,$9.1MM
tt4191580,Meet the Blacks,2016,Deon Taylor,Hidden Empire Film Group,[US],"15,330",$900K,$9.1MM
tt0098622,Warlock,1989,Steve Miner,New World Pictures,[US],"9,184",$7MM,$9.1MM
tt0090110,Sweet Dreams,1985,Karel Reisz,HBO Pictures,,"16,994",,$9.1MM
tt0306734,The Divorce,2003,James Ivory,Merchant Ivory Productions,[US],"22,692",,$9.1MM
tt4643580,Huevos: Little Rooster's Egg-cellent Adventure,2015,Gabriel Riva Palacio Alatriste,Simka Entertainment,[US],"53,505",$5.3MM,$9.1MM
tt0084329,A Midsummer Night's Sex Comedy,1982,Woody Allen,Jack Rollins & Charles H. Joffe Productions,[US],"21,966",,$9.1MM
tt3464902,The Lobster,2015,Yorgos Lanthimos,Film4,[GB],"1,117",€4MM,$9.1MM
tt0084814,Trail of the Pink Panther,1982,Blake Edwards,United Artists,[US],"18,502",$6MM,$9.1MM
tt0361620,First Daughter,2004,Forest Whitaker,Regency Enterprises,[US],"15,795",$30MM,$9.1MM
tt1441952,Salmon Fishing in the Yemen,2011,Lasse Hallström,UK Film Council,[GB],"6,791",,$9MM
tt0914798,The Boy in the Striped Pajamas,2008,Mark Herman,Miramax,[US],"1,873",$12MM,$9MM
tt0068408,Conquest of the Planet of the Apes,1972,J. Lee Thompson,Twentieth Century Fox,[US],"16,492",$1.7MM,$9MM
tt8760684,Apollo 11,2019,Todd Douglas Miller,CNN Films,[US],"2,870",,$9MM
tt0160298,Trippin',1999,David Raynr,Beacon Communications,[US],"30,932",$3MM,$9MM
tt0400525,The Ice Harvest,2005,Harold Ramis,Focus Features,[US],"9,769",$16MM,$9MM
tt0407265,Transamerica,2005,Duncan Tucker,Belladonna Productions,[US],"15,778",$1MM,$9MM
tt0098188,Renegades,1989,Jack Sholder,Morgan Creek Entertainment,[US],"32,158",,$9MM
tt0105813,White Sands,1992,Roger Donaldson,Morgan Creek Entertainment,[US],"21,851",,$9MM
tt0090917,Deadly Friend,1986,Wes Craven,Warner Bros.,[US],"15,443",,$9MM
tt0417415,Aliens of the Deep,2005,James Cameron,Buena Vista Pictures,[US],"26,868",,$9MM
